Date,PMMoV_gc_g_dry_weight,Plant,Population_Served,SC2_N_gc_g_dry_weight,SC2_Norm
1/17/2021,223678237,Davis,68000,51999.62991838424,0.000232475
1/18/2021,108591698.79781422,Davis,68000,30553.497251917128,0.000281361
1/19/2021,245662479.94022927,Davis,68000,41372.77544497869,0.000168413
1/20/2021,426677354.8394063,Davis,68000,46164.12268825911,0.000108194
1/21/2021,469139973.97333336,Davis,68000,38655.84691,8.239725680292863e-05
1/22/2021,405310378.8264669,Davis,68000,36468.30107565543,8.997623298284518e-05
1/23/2021,440506463.5325366,Davis,68000,67255.97509694555,0.000152679
1/24/2021,276483994.2262997,Davis,68000,85738.46497859329,0.000310103
1/25/2021,327622287.7624831,Davis,68000,29379.09176572201,8.967366648456169e-05
1/26/2021,252096289.0666667,Davis,68000,28327.35951786667,0.000112367
1/27/2021,502422863.6834096,Davis,68000,19884.12110806697,3.957646545439959e-05
1/28/2021,1334709801.1695907,Davis,68000,83701.72491,6.271155335709219e-05
1/29/2021,1392471455.673164,Davis,68000,227040.9368699596,0.000163049
1/30/2021,408784591.8397712,Davis,68000,84456.46970909895,0.000206604
1/31/2021,329032153.9256199,Davis,68000,15768.45310936291,4.7923745206152356e-05
2/1/2021,1676422326.743197,Davis,68000,40382.172461269685,2.408830508701262e-05
2/2/2021,434295485.6,Davis,68000,21140.678529816927,4.867809874075843e-05
2/3/2021,312220556.7315528,Davis,68000,2647570.732585547,0.008479809
2/4/2021,383053267.8330959,Davis,68000,197148.60227171448,0.000514677
2/5/2021,452407729.0946621,Davis,68000,63454.67047391017,0.00014026
2/6/2021,552101477.1174855,Davis,68000,54074.317640294124,9.794271502879402e-05
2/7/2021,704050792.1212122,Davis,68000,69744.31240197393,9.906147849339608e-05
2/8/2021,572447046.7432952,Davis,68000,31998.404144061315,5.5897579219079265e-05
2/9/2021,597231465.4063802,Davis,68000,52212.82896190992,8.742477914552313e-05
2/10/2021,365470804.1939686,Davis,68000,104565.42558567484,0.000286112
2/11/2021,664519052.1125933,Davis,68000,41844.646582442736,6.29698222337089e-05
2/12/2021,572506663.5081452,Davis,68000,29157.657434444624,5.0929813210863686e-05
2/13/2021,315797355.9933665,Davis,68000,20582.37781176719,6.517590290464477e-05
2/14/2021,,Davis,68000,,
2/15/2021,,Davis,68000,,
2/16/2021,1127536599.0990992,Davis,68000,20747.298163336647,1.8400554075063923e-05
2/17/2021,499470397.2413794,Davis,68000,52399.08174712643,0.000104909
2/18/2021,447290956.02259386,Davis,68000,24460.77463212705,5.468649500458818e-05
2/19/2021,416302804.0066335,Davis,68000,21775.61733200664,5.230715989042356e-05
2/20/2021,545661556.9350816,Davis,68000,61287.08455572493,0.000112317
2/21/2021,686414297.9141105,Davis,68000,24521.57221431493,3.572415709991993e-05
2/22/2021,798914088.5823756,Davis,68000,20556.544892175887,2.5730607565892625e-05
2/23/2021,376858147.5151912,Davis,68000,7091.801696353467,1.8818225751819777e-05
2/24/2021,309886550.4283903,Davis,68000,6801.615497084918,2.1948727647851435e-05
2/25/2021,595444006.4225459,Davis,68000,44450.87300244038,7.465164234249866e-05
2/26/2021,908113487.0940548,Davis,68000,45860.818788117016,5.0501197746628266e-05
2/27/2021,269250129.2509192,Davis,68000,13696.478862388449,5.086897785525089e-05
2/28/2021,468972224.7441861,Davis,68000,28130.890602170548,5.9984129374645424e-05
3/1/2021,327398370.6900472,Davis,68000,5977.645885128804,1.8258019649059063e-05
3/2/2021,257196611.93442625,Davis,68000,12011.667418579238,4.670227701771469e-05
3/3/2021,1728133864.1627543,Davis,68000,4753.339645195619,2.7505621779470856e-06
3/4/2021,1399544270.769231,Davis,68000,4730.187373799534,3.379805464245645e-06
3/5/2021,581000456.0323888,Davis,68000,3249.2456166261813,5.59250097463787e-06
3/6/2021,650723133.5427574,Davis,68000,25858.035261431065,3.973738434755063e-05
3/7/2021,439634596.5354331,Davis,68000,1580.7344218372705,3.595564212403535e-06
3/8/2021,836505085.1700681,Davis,68000,6556.071390476192,7.837455511873297e-06
3/9/2021,2958458214.787879,Davis,68000,2070.587873454546,6.998874829817418e-07
3/10/2021,422214592,Davis,68000,4417.367365254516,1.0462374936711131e-05
3/11/2021,412393657.1086142,Davis,68000,4211.916459026218,1.0213339575969532e-05
3/12/2021,362956886.06535953,Davis,68000,7955.275330718956,2.1917962259810682e-05
3/13/2021,870629652.3270441,Davis,68000,8420.211713,9.671404701989834e-06
3/14/2021,400453702.8112451,Davis,68000,4404.214489959841,1.0998061596238452e-05
3/15/2021,390304526,Davis,68000,4760.142445478036,1.2195970397968047e-05
3/16/2021,766348872.5093635,Davis,68000,7670.180182771536,1.0008731607650168e-05
3/17/2021,783558150.6240488,Davis,68000,10836.435779604264,1.3829778646261042e-05
3/18/2021,795091649.6500922,Davis,68000,6806.616845672192,8.560795285257594e-06
3/19/2021,1521484756.6666667,Davis,68000,3484.1236970833334,2.2899497887290697e-06
3/20/2021,642646089.5049505,Davis,68000,4727.945862970297,7.356997794248425e-06
3/21/2021,263144398.01769915,Davis,68000,6797.071051327433,2.5830194762003866e-05
3/22/2021,206778526.6593808,Davis,68000,7119.257378506376,3.442938439267287e-05
3/23/2021,309151814.7878788,Davis,68000,4045.6999431956897,1.308645057112669e-05
3/24/2021,546586167.7134987,Davis,68000,2665.404938402204,4.876458819937273e-06
3/25/2021,459285636.7746033,Davis,68000,4038.291129,8.792548265276368e-06
3/26/2021,607899837.9585328,Davis,68000,4983.687514641149,8.198205038806255e-06
3/27/2021,833712361.8,Davis,68000,5665.910244444445,6.796001239999205e-06
3/28/2021,714511604.4221106,Davis,68000,6107.030802010051,8.547140122306836e-06
3/29/2021,188025237.01010105,Davis,68000,2785.416908744589,1.4814058756351688e-05
3/30/2021,683800296.1568627,Davis,68000,16199.53205542484,2.3690443169548864e-05
3/31/2021,519241577.4964839,Davis,68000,24183.64083488045,4.657493136717121e-05
4/1/2021,649757063.1952662,Davis,68000,21080.581396449703,3.244378951847504e-05
4/2/2021,627894941.1235956,Davis,68000,29830.35219775281,4.7508508580069876e-05
4/3/2021,492612485.5308642,Davis,68000,9494.388543209876,1.9273544260613374e-05
4/4/2021,688548850.6114944,Davis,68000,11271.077737931037,1.636932183957796e-05
4/5/2021,605351562.4727273,Davis,68000,3229.1373821414145,5.334317415405855e-06
4/6/2021,423375364.6237482,Davis,68000,1843.3809963948493,4.3540110040012695e-06
4/7/2021,1570109696.6248257,Davis,68000,2313.831194867504,1.4736748647826413e-06
4/8/2021,1428544060.235294,Davis,68000,6981.427996862746,4.887093223930974e-06
4/9/2021,830036362.9268295,Davis,68000,11574.11094373984,1.3944101078810373e-05
4/10/2021,514605760.50078255,Davis,68000,13235.127982472612,2.5718965853769305e-05
4/11/2021,367115918.6394557,Davis,68000,942.7985975510204,2.5681223550454165e-06
4/12/2021,636078211.3628899,Davis,68000,3852.778467520525,6.057082916368709e-06
4/13/2021,979978995.8,Davis,68000,21653.470228657618,2.2095851360733598e-05
4/14/2021,654856629.3333333,Davis,68000,16328.587737971016,2.493459943223616e-05
4/15/2021,521202878.1204112,Davis,68000,11787.351532452274,2.261566853767276e-05
4/16/2021,1120257871.205674,Davis,68000,7660.844646808512,6.838465360268839e-06
4/17/2021,654030604.0816326,Davis,68000,17176.722182312926,2.626287221900249e-05
4/18/2021,542509540.4276731,Davis,68000,3064.1720727882603,5.6481441236456435e-06
4/19/2021,929653110.3,Davis,68000,12505.685981362009,1.3451991762805976e-05
4/20/2021,571476273.3037038,Davis,68000,8119.740662518519,1.4208360069926098e-05
4/21/2021,1253491689.6446068,Davis,68000,2550.357307483974,2.03460248564317e-06
4/22/2021,442525809.1428571,Davis,68000,1478.745418231293,3.3416026538554305e-06
4/23/2021,343717941.1486291,Davis,68000,2945.2136068633304,8.56869326349704e-06
4/24/2021,1711430884.971752,Davis,68000,2915.690510734464,1.7036565930517195e-06
4/25/2021,562111542.4299066,Davis,68000,6241.874900934581,1.1104335047012348e-05
4/26/2021,642104967.5516224,Davis,68000,4614.247685191741,7.186126752431292e-06
4/27/2021,837951124.9933599,Davis,68000,5851.287764143426,6.982850896214016e-06
4/28/2021,447306720.2213002,Davis,68000,1813.553510594744,4.054384672999118e-06
4/29/2021,429790319.5,Davis,68000,1313.1482594957986,3.0553230262119375e-06
4/30/2021,561662710.4950495,Davis,68000,3405.5993108910893,6.063424270928355e-06
5/1/2021,619827073.2286212,Davis,68000,3935.9012825130894,6.349998979572395e-06
5/2/2021,482578782.86524826,Davis,68000,0,2.629128161816236e-07
5/3/2021,347080954.5435897,Davis,68000,2770.5993407179485,7.982573818725597e-06
5/4/2021,477937018.6225895,Davis,68000,980.5369639669422,2.0516028802138854e-06
5/5/2021,782254727.5000001,Davis,68000,1161.087615,1.4842832829028825e-06
5/6/2021,808938113.6410258,Davis,68000,674.6435011282051,8.339865432865298e-07
5/7/2021,655416759.3048974,Davis,68000,1136.2256409478675,1.7335925955767324e-06
5/8/2021,424846061.7817109,Davis,68000,1630.1875620058995,3.837125275845212e-06
5/9/2021,476291603.1479676,Davis,68000,0,2.629128161816236e-07
5/10/2021,1035711121.6231884,Davis,68000,0,2.629128161816236e-07
5/11/2021,714901377.5609757,Davis,68000,2001.786458102981,2.800087565829657e-06
5/12/2021,345822957.3777778,Davis,68000,1546.9011333333335,4.473101337929671e-06
5/13/2021,658475447.4074075,Davis,68000,6820.8347111111125,1.0358525496989368e-05
5/14/2021,647388590,Davis,68000,1924.618792321117,2.9728957568888173e-06
5/15/2021,883307175.2380952,Davis,68000,10408.169695238095,1.1783182551905091e-05
5/16/2021,508599350.9019609,Davis,68000,6814.960872156863,1.3399468284949768e-05
5/17/2021,2688519561.426357,Davis,68000,3364.752983813953,1.2515263165981319e-06
5/18/2021,529245412,Davis,68000,0,2.629128161816236e-07
5/19/2021,540399340.0265604,Davis,68000,1654.103141142098,3.0608903798083825e-06
5/20/2021,1353485677.037037,Davis,68000,1997.068723,1.475500448273567e-06
5/21/2021,213992196.5252525,Davis,68000,0,2.629128161816236e-07
5/22/2021,570059580.1858585,Davis,68000,0,2.629128161816236e-07
5/23/2021,757254196.0439562,Davis,68000,0,2.629128161816236e-07
5/24/2021,199209496.9774614,Davis,68000,1033.9873681613285,5.190452181495715e-06
5/25/2021,341238903.6612378,Davis,68000,981.4162984581976,2.876038716360696e-06
5/26/2021,370963158.7137256,Davis,68000,5849.913679477125,1.5769527356196405e-05
5/27/2021,1485638188.2352943,Davis,68000,2168.281989803921,1.4594953246183721e-06
5/28/2021,1275876512.5490198,Davis,68000,7324.582219607844,5.740823776882898e-06
5/29/2021,966298155.9420292,Davis,68000,1560.1575159420297,1.6145715546989285e-06
5/30/2021,506594145.99441606,Davis,68000,0,2.629128161816236e-07
5/31/2021,1152545174.2040818,Davis,68000,1700.8578694965988,1.475740741070013e-06
6/1/2021,791065661.3,Davis,68000,0,2.629128161816236e-07
6/2/2021,936702785.8,Davis,68000,1380.0119532056194,1.4732655588609583e-06
6/3/2021,999103291.9,Davis,68000,809.2508429,8.099771559298231e-07
6/4/2021,837463717.7777779,Davis,68000,23891.10956111112,2.8527933872176008e-05
6/5/2021,685779389.6880132,Davis,68000,1136.0335038423646,1.656558247338388e-06
6/6/2021,1478076923.0769231,Davis,68000,1241.2518514871797,8.397748669962704e-07
6/7/2021,759190456,Davis,68000,4409.875933737374,5.808655652516411e-06
6/8/2021,1101057471.7256165,Davis,68000,2343.248579978564,2.128180081559359e-06
6/9/2021,848005622.3655914,Davis,68000,2712.724212596006,3.198946022349011e-06
6/10/2021,1378529923.4890966,Davis,68000,3860.560161495328,2.8004906500137083e-06
6/11/2021,692126046.6043615,Davis,68000,3906.691557383179,5.644479898639549e-06
6/12/2021,640135848.1207134,Davis,68000,1122.531331687243,1.7535829855221014e-06
6/13/2021,2350326368.333333,Davis,68000,1235.8618488888892,5.258256323632472e-07
6/14/2021,903972275.2,Davis,68000,5943.630475471698,6.575014122003207e-06
6/15/2021,,Davis,68000,,
6/16/2021,1046874468.9855076,Davis,68000,2104.218886956522,2.010001150372549e-06
6/17/2021,745582193,Davis,68000,4775.599720279721,6.405195517102336e-06
6/18/2021,787917285.1612903,Davis,68000,6114.214552927121,7.759970073096585e-06
6/19/2021,723801999.9,Davis,68000,1654.066692923077,2.2852474754637168e-06
6/20/2021,664486192.1350211,Davis,68000,1588.205496708861,2.3901256572478838e-06
6/21/2021,4243272076.767677,Davis,68000,0,2.629128161816236e-07
6/22/2021,790390151.3696971,Davis,68000,1885.7351939878788,2.385828303553652e-06
6/23/2021,795252540.2417963,Davis,68000,7237.548860794474,9.100944032940656e-06
6/24/2021,869351103.7229439,Davis,68000,15001.4673,1.7255936333118824e-05
6/25/2021,627069147.3952641,Davis,68000,9197.633771948998,1.4667654771653755e-05
6/26/2021,997607952.4637684,Davis,68000,4863.979160000001,4.87564192725965e-06
6/27/2021,1888496959.324895,Davis,68000,5821.167164894515,3.0824339621788333e-06
6/28/2021,731972776.8606703,Davis,68000,4121.582764585539,5.630786956671306e-06
6/29/2021,775641517.5545852,Davis,68000,2690.4502465211067,3.4686774568275583e-06
6/30/2021,599719190.0922266,Davis,68000,3499.714282160738,5.835588288616446e-06
7/1/2021,961363340.2828285,Davis,68000,6784.170808888889,7.056822872914021e-06
7/2/2021,1891152765.432099,Davis,68000,22610.18899753087,1.1955770792723237e-05
7/3/2021,678853749.0598291,Davis,68000,4937.461706393163,7.273233319004639e-06
7/4/2021,714248615.3846155,Davis,68000,13305.46279,1.8628615449477133e-05
7/5/2021,1547081919.9999998,Davis,68000,20480.7178,1.3238289153115306e-05
7/6/2021,740251809.6322658,Davis,68000,15904.04420023725,2.1484640757768475e-05
7/7/2021,710951656.2464987,Davis,68000,20897.376439215688,2.939352662815968e-05
7/8/2021,717793985.1583711,Davis,68000,46371.44557466064,6.46027224154427e-05
7/9/2021,793105757.8666667,Davis,68000,24011.467828148147,3.027524083639908e-05
7/10/2021,1256878947.246377,Davis,68000,26425.787022222223,2.102492613160316e-05
7/11/2021,1627225653.9534888,Davis,68000,42539.69635968994,2.6142469089235396e-05
7/12/2021,492263583.9,Davis,68000,29715.88871534392,6.036580743794009e-05
7/13/2021,865090553.7939395,Davis,68000,16455.88961357576,1.9022158479718503e-05
7/14/2021,409545384.9,Davis,68000,14758.4696,3.6036224917629076e-05
7/15/2021,441060770.9726777,Davis,68000,11579.809552786885,2.625445361474738e-05
7/16/2021,841722748.2125603,Davis,68000,8859.349333333334,1.0525258289795065e-05
7/17/2021,763193809.3617022,Davis,68000,13721.5895,1.7979167722838532e-05
7/18/2021,1691143713.7364342,Davis,68000,10204.282656744186,6.033953574648435e-06
7/19/2021,607520175.2709833,Davis,68000,4777.113596930456,7.863300333687903e-06
7/20/2021,,Davis,68000,,
7/21/2021,414514318.1877024,Davis,68000,10029.008859546926,2.4194601777315546e-05
7/22/2021,777957979.4183446,Davis,68000,16607.429623266224,2.1347463568254794e-05
7/23/2021,471111787.0163935,Davis,68000,62672.25338,0.000133031
7/24/2021,434464230.9019608,Davis,68000,39216.78580287581,9.026470538543665e-05
7/25/2021,2148285536.633664,Davis,68000,42579.64773069308,1.9820292509819175e-05
7/26/2021,680691474.6558704,Davis,68000,32344.370236977065,4.751693159272936e-05
7/27/2021,639429849.5563142,Davis,68000,154942.43112627993,0.000242313
7/28/2021,674211227.3389356,Davis,68000,175693.0097478992,0.00026059
7/29/2021,688719177.3333334,Davis,68000,137406.42866666667,0.00019951
7/30/2021,589297172.9847494,Davis,68000,50761.590588235296,8.613920601575492e-05
7/31/2021,667459086.5359479,Davis,68000,53911.80125490197,8.07716942392669e-05
8/1/2021,538754531.8,Davis,68000,28868.94325751635,5.358459475589986e-05
8/2/2021,636583571.5436244,Davis,68000,39122.94203131992,6.145766837251607e-05
8/3/2021,636116536.5765766,Davis,68000,56754.95852252253,8.922100788004006e-05
8/4/2021,828774319.0267642,Davis,68000,29190.147009245746,3.522086331478508e-05
8/5/2021,499638731.2024353,Davis,68000,26694.80148066972,5.34282068494285e-05
8/6/2021,359079348.05797094,Davis,68000,43901.10716908212,0.00012226
8/7/2021,339793544.65641034,Davis,68000,22832.35941333333,6.719480040864452e-05
8/8/2021,778333542.1,Davis,68000,49238.949538680936,6.326201669995672e-05
8/9/2021,729646649.1699605,Davis,68000,47691.60153886694,6.536259927064762e-05
8/10/2021,661619373.8867925,Davis,68000,61875.70918238994,9.352161019543737e-05
8/11/2021,577434158.3333333,Davis,68000,153114.5771,0.000265164
8/12/2021,614875212.3809525,Davis,68000,63535.86061904763,0.000103331
8/13/2021,450120843.1746032,Davis,68000,16678.805075132273,3.705406076621632e-05
8/14/2021,1154381006.3223786,Davis,68000,180674.92752425667,0.000156512
8/15/2021,812599464.9,Davis,68000,54359.78571851853,6.689616233743328e-05
8/16/2021,1118861979,Davis,68000,87394.44730666667,7.811012343913479e-05
8/17/2021,1503939856.4102569,Davis,68000,90763.84881,6.035071710005756e-05
8/18/2021,846014618.7636364,Davis,68000,113834.45969454548,0.000134554
8/19/2021,572306404.4932846,Davis,68000,119857.7973919414,0.000209429
8/20/2021,837632819.9004974,Davis,68000,244515.94567164185,0.000291913
8/21/2021,875137310.5454545,Davis,68000,259675.9680484849,0.000296726
8/22/2021,504804881.26984125,Davis,68000,1184748.670984127,0.002346944
8/23/2021,442679595.9444445,Davis,68000,305346.8863333333,0.00068977
8/24/2021,934112810.1686124,Davis,68000,240621.97989105064,0.000257594
8/25/2021,794904771.3747647,Davis,68000,162059.11581167614,0.000203872
8/26/2021,687106550.3030305,Davis,68000,161716.0303250689,0.000235358
8/27/2021,551065197.9874214,Davis,68000,163606.75164779878,0.000296892
8/28/2021,1613819334.193549,Davis,68000,198280.7915453149,0.000122864
8/29/2021,3031917826.666667,Davis,68000,217139.04541666663,7.161772113573155e-05
8/30/2021,692366421.7840378,Davis,68000,131731.12285446012,0.000190262
8/31/2021,633260304.6,Davis,68000,68990.53834706618,0.000108945
9/1/2021,984524828.4931508,Davis,68000,383679.67298630136,0.000389711
9/2/2021,699708254.4662309,Davis,68000,115753.17382135076,0.000165431
9/3/2021,592140533.7853109,Davis,68000,67203.12302824859,0.000113492
9/4/2021,685853121.6842105,Davis,68000,133936.3365614035,0.000195284
9/5/2021,932357217.9,Davis,68000,82211.50493772895,8.817597307291996e-05
9/6/2021,705703705.6708161,Davis,68000,26378.834726417703,3.737947599601018e-05
9/7/2021,880755521.9084477,Davis,68000,46216.36101958948,5.247354103377799e-05
9/8/2021,1073228160.8672088,Davis,68000,68427.63122,6.375869895570024e-05
9/9/2021,733694163.9846344,Davis,68000,31466.812522440407,4.288818702270529e-05
9/10/2021,593636760.5106385,Davis,68000,21964.948398297875,3.7000654035312635e-05
9/11/2021,673766578.6046512,Davis,68000,34529.35921,5.124825170561589e-05
9/12/2021,755825938.3188406,Davis,68000,1369123.376231884,0.001811427
9/13/2021,663689157.0424243,Davis,68000,131358.38363151514,0.000197922
9/14/2021,1240423797.3333335,Davis,68000,92039.04167619048,7.419967423557679e-05
9/15/2021,813250348.0222723,Davis,68000,103225.80645161292,0.00012693
9/16/2021,1455052566.666667,Davis,68000,87360.90858333335,6.003969243768673e-05
9/17/2021,929719475.9402668,Davis,68000,67402.15042699422,7.249729856291051e-05
9/18/2021,1095171285.962301,Davis,68000,55443.96052284852,5.0625834728794255e-05
9/19/2021,753963216.1904762,Davis,68000,47605.82106666667,6.314077403829189e-05
9/20/2021,799815581.9354839,Davis,68000,16667.654438709676,2.083937199419822e-05
9/21/2021,930183480.3872752,Davis,68000,49508.11720055326,5.3224034015247085e-05
9/22/2021,765642597.3789173,Davis,68000,33365.62458347579,4.357858966794543e-05
9/23/2021,1200138800.297398,Davis,68000,48235.15939529121,4.019131735707435e-05
9/24/2021,1095502876.5027325,Davis,68000,24940.115506010938,2.2765905997097335e-05
9/25/2021,898265227.8210678,Davis,68000,20543.92138989899,2.2870663088821345e-05
9/26/2021,1243709635.416669,Davis,68000,223586.5105777778,0.000179774
9/27/2021,922312636.8,Davis,68000,34938.81498369099,3.7881748107763114e-05
9/28/2021,402084085.8447489,Davis,68000,11027.560387214611,2.7426005592950844e-05
9/29/2021,866454409.9502488,Davis,68000,10959.729627860695,1.2648939750321075e-05
9/30/2021,729874363.7659032,Davis,68000,16377.412637150128,2.2438673626853057e-05
10/1/2021,451100647.7170418,Davis,68000,18828.71196398713,4.173949219376352e-05
10/2/2021,1723478647.490637,Davis,68000,25976.036374531843,1.5071864343867921e-05
10/3/2021,940554449.1264756,Davis,68000,32016.744138061866,3.404028779811407e-05
10/4/2021,960090303.9,Davis,68000,13194.036211494256,1.3742495010925487e-05
10/5/2021,917103681.7273957,Davis,68000,27445.35170850203,2.992611659437217e-05
10/6/2021,588094371.9298246,Davis,68000,18348.481489878548,3.119989302000668e-05
10/7/2021,592488222.2545455,Davis,68000,39957.86263272728,6.74407711948754e-05
10/8/2021,1419667473.3922086,Davis,68000,40396.013121674056,2.8454559873200626e-05
10/9/2021,665435265.6,Davis,68000,29537.09944,4.438763764065881e-05
10/10/2021,923493791.2855676,Davis,68000,24981.587107588635,2.7051169529588852e-05
10/11/2021,1291937331.3580248,Davis,68000,13034.583609876545,1.0089176381469829e-05
10/12/2021,974626809.2883896,Davis,68000,14750.556851935082,1.5134569161610687e-05
10/13/2021,587541140.4,Davis,68000,21835.84388992908,3.7164791343997247e-05
10/14/2021,523967255.9036146,Davis,68000,13904.925172690766,2.6537775053730878e-05
10/15/2021,751082728.1881052,Davis,68000,22517.567021853392,2.99801422356952e-05
10/16/2021,686361305.5341055,Davis,68000,28467.15134105534,4.147546068160569e-05
10/17/2021,1260034234.3050883,Davis,68000,21212.712230298348,1.6835028487934065e-05
10/18/2021,449298120.3778677,Davis,68000,13132.562521997304,2.922906178853494e-05
10/19/2021,800331407.6595745,Davis,68000,13559.779375886526,1.6942705541870043e-05
10/20/2021,737981995.8807589,Davis,68000,19383.75353929539,2.6265889476289288e-05
10/21/2021,728760172.4444445,Davis,68000,17457.116973333334,2.3954543117769157e-05
10/22/2021,612960571.6804409,Davis,68000,11198.461549311296,1.8269464736713066e-05
10/23/2021,1233847898.6335404,Davis,68000,12727.664371014493,1.0315424117599991e-05
10/24/2021,1071099904.5378152,Davis,68000,15695.805642577034,1.4653913772263708e-05
10/25/2021,891594073.0434781,Davis,68000,18846.240019323668,2.113769100661646e-05
10/26/2021,758742433.7709138,Davis,68000,15834.867265894469,2.0869884905732674e-05
10/27/2021,965079365.1,Davis,68000,23647.26631393297,2.450292397660818e-05
10/28/2021,590163102.1004567,Davis,68000,23528.61872024353,3.986799350298677e-05
10/29/2021,790784769.4586895,Davis,68000,41241.404,5.2152501654718896e-05
10/30/2021,600206351.6049383,Davis,68000,22297.835644444447,3.7150282706640035e-05
10/31/2021,1770894950,Davis,68000,16242.599071861474,9.17197209933798e-06
11/1/2021,872282871.6819571,Davis,68000,26027.31488685016,2.983815884939212e-05
11/2/2021,764247303.7270341,Davis,68000,22082.18612073491,2.8894032092813238e-05
11/3/2021,687344078.4313726,Davis,68000,32926.92008067227,4.790456645209876e-05
11/4/2021,583852845.1077288,Davis,68000,15202.277745956017,2.6037858466119126e-05
11/5/2021,1755084915.0051138,Davis,68000,33313.27145816357,1.8981002670213538e-05
11/6/2021,475205613.3,Davis,68000,24970.72763987133,5.25472068079861e-05
11/7/2021,752391385.1167107,Davis,68000,13369.017662594237,1.77687011401924e-05
11/8/2021,168965657.5462185,Davis,68000,7151.999726610645,4.232812649904494e-05
11/9/2021,605593904.9462366,Davis,68000,18909.50946,3.122473543396106e-05
11/10/2021,514095599.3277312,Davis,68000,9297.345533,1.80848572618225e-05
11/11/2021,2239478851.612904,Davis,68000,12960.023776344084,5.787071294292461e-06
11/12/2021,1291520964,Davis,68000,57932.09716448328,4.4855715679938974e-05
11/13/2021,989093017.3737376,Davis,68000,382619.9926464647,0.000386839
11/14/2021,1052694048.0679406,Davis,68000,27267.089568379048,2.5902197906812178e-05
11/15/2021,863750735.6206417,Davis,68000,6571.406598605301,7.6079895826467405e-06
11/16/2021,1039684320.2059205,Davis,68000,15660.003653024454,1.5062267794827208e-05
11/17/2021,756016431.6809118,Davis,68000,27255.22402735043,3.6051100062404344e-05
11/18/2021,620484138.2972584,Davis,68000,20261.54434401154,3.26544114400951e-05
11/19/2021,1001323836.1473165,Davis,68000,14631.217127330176,1.4611873401141732e-05
11/20/2021,2671485235.5947137,Davis,68000,30911.81672599119,1.1571022858043137e-05
11/21/2021,1645676217.7866116,Davis,68000,64515.93887828904,3.920330024885525e-05
11/22/2021,663002642.4649861,Davis,68000,30628.66649187676,4.619689957494294e-05
11/23/2021,1713811384.0926645,Davis,68000,60433.92164736166,3.5262877938786085e-05
11/24/2021,810141427.3015873,Davis,68000,187727.3983492064,0.000231722
11/25/2021,1308927960.5843892,Davis,68000,307081.5996935141,0.000234605
11/26/2021,1452162806.1930337,Davis,68000,77971.99984391534,5.369370397822367e-05
11/27/2021,574566156.6343043,Davis,68000,17736.110871197412,3.0868700960550946e-05
11/28/2021,17603151903.030308,Davis,68000,23039.187279338847,1.3088103429575444e-06
11/29/2021,937083700.2816904,Davis,68000,11580.078813145545,1.2357571484451747e-05
11/30/2021,1022412955.1515152,Davis,68000,51007.34099393941,4.988917710494038e-05
12/1/2021,727775387.7239355,Davis,68000,56471.55716886932,7.759476085812686e-05
12/2/2021,779141021.8487397,Davis,68000,124414.67370308124,0.000159682
12/3/2021,497084737.5408482,Davis,68000,18207.1985,3.662795721383341e-05
12/4/2021,896310553.7522029,Davis,68000,38257.76453868883,4.268360377832359e-05
12/5/2021,841875424.5923944,Davis,68000,35037.27221834487,4.1618119729897865e-05
12/6/2021,910904102.4080068,Davis,68000,30394.81423,3.3367743268286146e-05
12/7/2021,696738935.3271029,Davis,68000,28931.873236137075,4.152469708407242e-05
12/8/2021,875621096.6990292,Davis,68000,16454.49141229774,1.8791794161114783e-05
12/9/2021,725796649.4358975,Davis,68000,12582.886523076924,1.733665556717102e-05
12/10/2021,1251569154.736247,Davis,68000,10670.730828847394,8.5258819206807e-06
12/11/2021,589704419.5130792,Davis,68000,14498.848138853558,2.458663638781155e-05
12/12/2021,1102144880.4842737,Davis,68000,20895.12427121597,1.8958600308550015e-05
12/13/2021,485014841.82178223,Davis,68000,9966.758220462048,2.0549388103311515e-05
12/14/2021,1465643912.4882634,Davis,68000,15653.716567136153,1.0680436382777598e-05
12/15/2021,1078084953,Davis,68000,10018.343115789474,9.292721406065273e-06
12/16/2021,929075086.0273976,Davis,68000,11104.45527671233,1.1952161287838977e-05
12/17/2021,890682563.4250766,Davis,68000,49590.20702140673,5.5676633918497285e-05
12/18/2021,1483141586.2857144,Davis,68000,17988.768076190478,1.2128827242475486e-05
12/19/2021,807547209.6421846,Davis,68000,24582.68145536724,3.0441169459627705e-05
12/20/2021,504856582.97435904,Davis,68000,22624.24811,4.48132180065499e-05
12/21/2021,713318968.9,Davis,68000,61316.91906878308,8.59600287432342e-05
12/22/2021,635775592.4,Davis,68000,71816.32917612811,0.000112959
12/23/2021,1011976019.1194972,Davis,68000,68085.11265408805,6.727937358963083e-05
12/24/2021,720615282.0915034,Davis,68000,76927.47801307193,0.000106752
12/25/2021,1095227491.7269075,Davis,68000,144578.31325301205,0.000132008
12/26/2021,585515412.2,Davis,68000,114218.43401574806,0.000195073
12/27/2021,1066408444.644195,Davis,68000,311011.23595505627,0.000291644
12/28/2021,693117725.7142856,Davis,68000,114829.93197278913,0.000165672
12/29/2021,592071512.3024055,Davis,68000,121334.15455670105,0.000204932
12/30/2021,740932078.5803359,Davis,68000,104364.5083932854,0.000140856
12/31/2021,783730510.8225111,Davis,68000,252121.21212121216,0.000321694
